frame,PathIDX,seconds,gaze_confidence,gaze_vector,target_vector,gaze_vis_x,gaze_vis_y,target_vis_x,target_vis_y,left_right_eye_is_blinking,gaze_x_recal,gaze_y_recal,correction_index
0,99,0.0,0.9,"[0.016171, 0.1756825, 0.8980798]","[-0.0026111, 0.1410879, 0.8189161]",1.970548,10.55211,-0.182684,9.775308,False,1.9694093149163894,11.191459759331353,12
1,99,0.013000000000147338,1.0,"[0.0102967, 0.1644084, 0.8512769]","[-0.0036979, 0.140734, 0.8181847]",1.16073,10.91147,-0.2589526,9.759806,False,1.2068693880533485,11.545358359675095,12
2,99,0.029999999999972715,1.0,"[0.0098514, 0.1642167, 0.8511466]","[-0.0027854, 0.1409729, 0.818049]",1.279186,10.86669,-0.1950863,9.777641,False,1.3184981802237172,11.501343832900737,12
3,99,0.047000000000025466,1.0,"[0.0089156, 0.1603068, 0.8171304]","[-0.0041532, 0.1380187, 0.8221421]",0.9239584,10.78068,-0.2894391,9.529777,False,0.9812431365609129,11.41398319884692,12
4,99,0.06400000000007822,1.0,"[0.0100455, 0.1588807, 0.8174204]","[-0.0047789, 0.1381392, 0.8219982]",0.9572789,10.70504,-0.3330975,9.539588,False,1.0119274899614799,11.33882892097832,12
5,99,0.08000000000015461,0.75,"[0.0088825, 0.1715671, 0.8700393]","[-0.004219, 0.1396763, 0.8213388]",0.6940813,10.60309,-0.2943104,9.651348,False,0.7616123012600959,11.23604214251483,12
6,99,0.09600000000000364,0.75,"[0.0085954, 0.172093, 0.8701083]","[-0.0077019, 0.1430276, 0.8198255]",0.6113804,10.67833,-0.5382531,9.896278,False,0.6841771193698905,11.310559101661108,12
7,99,0.11300000000005639,0.9,"[0.0041372, 0.168937, 0.8632146]","[-0.0068299, 0.1478615, 0.8182139]",0.3223926,10.80663,-0.4782526,10.24351,False,0.412061434531486,11.436909913064877,12
8,99,0.13000000000010914,0.9,"[0.0031943, 0.1684477, 0.8631024]","[-0.010811, 0.1529263, 0.8179331]",0.2606018,10.71657,-0.7572587,10.59013,False,0.3525443302333666,11.346937081503173,12
9,99,0.1470000000001619,0.6,"[0.0083172, 0.2745697, 1.505725]","[-0.0139928, 0.1618884, 0.8136102]",-0.1632662,10.81414,-0.9852982,11.25347,False,-0.04760547195099908,11.442036786403465,12
10,99,0.16300000000001091,0.6,"[0.0094242, 0.2787275, 1.505144]","[-0.0162168, 0.1644805, 0.8114756]",-0.1237471,10.66831,-1.144864,11.45823,False,-0.01185002151616392,11.29702356675366,12
11,99,0.18000000000006366,0.7,"[0.0233989, 0.1350957, 0.7277699]","[-0.0155109, 0.1666403, 0.809084]",-0.08184376,10.77813,-1.098281,11.63799,True,0.029064815448203274,11.406575376757571,12
12,99,0.19700000000011642,0.7,"[0.0250333, 0.1355341, 0.7275826]","[-0.0156802, 0.170944, 0.8084198]",-0.1213588,10.80245,-1.111178,11.93957,True,-0.008066263822650105,11.430599786149745,12
13,99,0.21299999999996544,0.8,"[0.0164802, 0.156801, 0.813379]","[-0.0192548, 0.1742022, 0.8058705]",-0.08983136,10.77037,-1.36872,12.19775,False,0.02141520293349452,11.398809994913048,12
14,99,0.2300000000000182,0.8,"[0.0181671, 0.1561806, 0.8135813]","[-0.0204912, 0.1773654, 0.803296]",-0.08402078,10.75574,-1.461239,12.45097,False,0.02674973683967545,11.38427087174999,12
15,99,0.24700000000007094,0.9,"[0.0130432, 0.1539958, 0.808756]","[-0.0242295, 0.1812943, 0.8011186]",0.2633126,10.77951,-1.732357,12.75134,False,0.35582506914703815,11.409620246843494,12
16,99,0.2640000000001237,0.9,"[0.0135132, 0.1528836, 0.8087239]","[-0.0289423, 0.1862404, 0.8014476]",0.2855732,10.7312,-2.068198,13.08221,False,0.3763497644834107,11.361625210164709,12
